title	price	link
13 2013 Hyundai Veloster CD Player Radio Receiver OEM	$93.22	https://www.ebay.com/itm/364778839043?hash=item54ee835c03:g:neMAAOSwIQNl7SrJ&itmprp=enc%3AAQAJAAAA8ASFgSudSFCpg8U0AmB3p8MLWbhsAXypwEjFrYj9BI5b%2FOkcU4UfwfVWJGhzNid%2FSOGu4FiygBPfEUnX5%2B2vIFDMRboVBidi%2F7m1lww51ucSh%2F7DgNnIZR9SRKOm1vRQ5YZ8wuDen3sYq%2FsghQnqe7LydKj%2BV9sm9NYUU5e6OXqbDy7GmFfxhuq2T%2BUq5AETBhIM7K9noYRTMhb0uXaa5SC1g8Ir5WjntDqtl5p26PiUeGXj%2Fl7R5qWReyJXmDd%2F6oETW3F3q%2BSMElDoZpFy0HDPB7Hksj7jyKhM06u0%2F1%2Fb20xo%2BlWBa1SpD7YwQYC9pw%3D%3D%7Ctkp%3ABk9SR8bRyLbqYw
Used Left Door Mirror fits: 2013 Hyundai Veloster Power L. metal roof body color	$90.98	https://www.ebay.com/itm/126319621886?epid=1323029499&hash=item1d693c76fe:g:xEgAAOSwudZlv8rl&itmprp=enc%3AAQAJAAAA8JxxHrj73JtJkSe%2FP9Dg9skYTTZr98UL5xuqXw%2Ft8WHOSU7HFcl8HLqnvvhT0Ud8HGuiUBhGImrCL1Ix4MEngsUM1W1NW2cIBx78fuKvzczKbf16B7jaz5eqixfKQX0Wtv5GuofV8GrZZO04tQWnN4M6o5QIJV1ntsFoFRyOoHLSCbi6bny%2Bsd1Vhte1Q8WgX4j2Yr9GqheqTA7NWORB382PcE9o2lTeLvdBArEFA1swztpfiX4lwZVDwpI5WQb%2B22gczpDigouODBUl91Y8qijTQZgejSDOXIMdc8Vz%2BK4UPeUGHEJRfZSWTUeDFFt71A%3D%3D%7Ctkp%3ABk9SR8bRyLbqYw
2013 Hyundai Veloster STEERING COLUMN INTERMEDIATE SHAFT OEM	$89.98	https://www.ebay.com/itm/126291366444?hash=item1d678d522c:g:TwMAAOSwekFlq8ce&itmprp=enc%3AAQAJAAAA8IheWLRoIlNK%2BWg5VIr%2FW0N8hB3%2FoTkN9Uku3poyYs8%2FsyOazBmEJ0oNDWShW%2BxfYDFzatsFsLhFn4gMZ5b19YCE4SVyzcoAjNOWtGfy4o3Zkb6M5HXMQrIjUFYrAO8Ex3MubFY%2F62hkVcV6cE8F%2Bks%2Bx%2F1BvQLQ59Jd6%2FKPT6r0w8%2BrBReJJpSHGJ0CPV9obqVWGzXi6t9CLkgbsdjkNWydy%2FGeQ3gxsAhw06F2oSqFOWz%2BIQSHqbR1Yvlcs4wrD6ES3rGy4Rt%2B74M4%2BVB579%2Fisoon7JtbFIV2Ve2yO8kJoK66VXz2EEiGMRhh2IFScQ%3D%3D%7Ctkp%3ABk9SR8bRyLbqYw
2012-2013 HYUNDAI VELOSTER Steering Wheel Switch OEM	$79.99	https://www.ebay.com/itm/166489773995?hash=item26c39057ab:g:0pUAAOSwIitldJ-0&itmprp=enc%3AAQAJAAAA0EP50zzRyGTZeF9ZgA3Oesx7DOpbAs2eT3m40PZ1ndbfbkARegeTaBRMCIScdA9d9SnMRjOpjBgDLjGjP87Y3KbiBmBeWJ1bJHBZIuvwb0sBSPaCl5HZb4g2G2WLdzbFNHFLqQKpHooiy132Zm5mgl%2Bh4a%2FpecJ7W21xDJ1CYDzMWfYMjQ%2FKdbDiblzbdDW%2FaiZCzgM3CKF0e9WXpxe%2F0ES%2Fs0j%2BtNGS9QhbO6ha5%2B5KReeRJ3CzFLXLaO9nTzRBe7z%2Bd0bcyYAv7YFgDcrLmR0%3D%7Ctkp%3ABk9SR8bRyLbqYw
Black Front Bumper Cover Fascia Fit For 2013-2017 Hyundai Veloster 1.6 Turbo	$89.89	https://www.ebay.com/itm/155858796858?hash=item2449e8813a:g:QrUAAOSwxhJkmQgp&itmprp=enc%3AAQAJAAAA8A65KcvPy5qikDzB2k1lWsvwKUzXkBSMr2m1FoFbsVsOj953IvdChpnJr56Pvy%2FTxT4QrznJFtZtP0MEi9QpamKQnqHfkkY2dG2PJuoxdt6K80Yz0Rv1TE7WH6vNUgVfTdaePQiyWIj4WQZCQjdi0s5thWNXy9TcL5BbtARfXlY5HgtfV1TS87L9oXFPStJWcuJan9ZuAKDlzP45uUHENUNYMLQ2UfKcwUhZGN7B11RGPzX03lRzf%2BBnWSXAMgJtiOqGqjYgCULnRiRF3tzPLsMOKsldHNuDlbq4fnPuWt%2BNCkJe0zDcsdNb1i7IkVV51Q%3D%3D%7Ctkp%3ABk9SR8bRyLbqYw
37180-2V300 NEW OEM For 2011-2014 Hyundai Veloster Battery Negative Sensor Cable	$89.88	https://www.ebay.com/itm/126109133169?hash=item1d5cb0a971:g:3QYAAOSwH4ZlArLp&itmprp=enc%3AAQAJAAAA0Os7rXoprNJwKWte1YlZgOP6eCe%2FxOo753ymk51eOHJTJVySmjU3RCk0SpAHRLo9vHIWxM32z%2BY2r%2FixergKPxsl36qOclWfdTU38HArt0zrgJi%2Fh%2Fa6aAtP9vfgUPbN2uA46umfrWEKvXwqdeo1G8lQUXvZeQylDk699n43ouJ5EfbbsocNU1MYh%2B63R9zOIb7cvpN6z54EebfXy7ZDQSMJLa18kK6FftngoAbzuItd6f8prvpGsEL6EEeXhsy9Sr0mlXOVoiwLV00nYMiFoEk%3D%7Ctkp%3ABk9SR8bRyLbqYw
Shop on eBay	$20.00	https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
2010 NISSAN ALTIMA 2.5 CVT AUTOMATIC TRANSMISSION ASSEMBLY 124170 MILES	$1,250.00	https://www.ebay.com/itm/326035088078?epid=18029044635&hash=item4be934a2ce:g:hEcAAOSw2MphIBU2&itmprp=enc%3AAQAJAAAA0FAuf0h5%2BZXmfarisVyWBiIcsjuQJoO46bLNzWywU5QH%2FSHY1ytkPxVxBHlsvX0VKZ2YXXz7bo3UOmOSEqcrvcULPcf%2Fa6XqBwXaHg1wq832UDRZIcvu%2F77xl8gNzjqwCe5ZstQFGZfxCrmLwKOCXtkV2e86gP2zf0BwDN4RwU31V3UQT1273eOgn7XCTKzJvEoUHquKZoQfSnCS8L0EmZPl%2F5mE1HjKI3ligOHSNEfrBqpFeOSkYSemxS8lcsqXOwakbyuJaMyNCleaQacmO7Q%3D%7Ctkp%3ABk9SR7DiyLbqYw
2010 Nissan Altima Automatic Transmission OEM 114K Miles (LKQ~362214507)	$1,473.94	https://www.ebay.com/itm/364528326305?hash=item54df94d6a1:g:zyIAAOSwRGdlta2P&itmprp=enc%3AAQAJAAAA0CrMixOfPfASR5IveyL6unCxh6Ug1BRR2X5WgBsBWYce%2F8kG2QHpOhziFBTEozeiQRr65MypE2iiPadwfLtQxix%2B1aRS3zvITWmgULqcLRmDsCuCm1KAnNEd449aKZ6FD24cXQk9C1C6xYNGnv6b6j9Dy7vehnaJt99DBB8lpU%2B8MnqoV7ZvI3rrxJJDiKEO4g4a%2FJysAGSCLDrTpomlcWPG2qP5rykhO0SmcKQjL9JmLa9j4WHkSPm8nl0x0x9ciUMHvKrxbp%2FpybEiPHUV2IQ%3D%7Ctkp%3ABk9SR7LiyLbqYw
Used Automatic Transmission Assembly fits: 2010 Nissan Altima AT CVT 2.5L 4 cyli	$1,249.99	https://www.ebay.com/itm/176317729503?hash=item290d5b0adf:g:6QcAAOSw47hmCBWb&itmprp=enc%3AAQAJAAAA0IIWky13SmSlNqZqRV960Iw5vO%2BkUaXRQigRTX5eAOOqa%2BjQ3jdDjQOG5usasI4eEwgYpxqghBsFNw84QpwX9OE77X15pEFjYaBPz6ZYYvQFAUWHdIc8Y99%2FyRZX9M4nZ14H3Own4Msq8EiqTJ76cHBm5OvmEXhyk0LOEOsGp3TbkdLrBz6LARpTL48JTA5em0KYTNQlGu0akUlOjgzXGi8PaAWKM9diJErrXm6Qd2J5INDBfTa47Q58dwnGbeFhXSI9VqQeLRz3nl8jF5rU2bg%3D%7Ctkp%3ABk9SR7LiyLbqYw
Used Automatic Transmission Assembly fits: 2010 Nissan Altima AT CVT 2.5L 4 cyli	$1,063.54	https://www.ebay.com/itm/386902183493?hash=item5a152ace45:g:K3YAAOSwv0dltJxV&itmprp=enc%3AAQAJAAAA8EfqAqlaKpNjfdruXV9qYvEUnKdEMnai4diAB5tm8Zggazjb5sF4Gk5LiPODsWAwjJwwbO6XHYsLa0IKVPgLrk%2B%2BCXecbg17NZCLnvMsoKhq2P4vdVfgegEjq%2FHwBKQ7tjS3raDdkhiRJUewm9aO5ISnPIEC1pFljmdTE3CLclJ6Ciq6y0fHSR14lcvxmTQslDDkXOcr1tUG2w07hHZb9iJN%2BkkZ7x0Bu%2BU5N2Dt%2BbsU4hUcWrcghOVT3nYhK8DhDLO9qMLdYv3gdG1Sz1qcyeqzolhDkKpwiJEHe0zvJbUylUhC56fZWXcApXTdwxtdlg%3D%3D%7Ctkp%3ABk9SR7LiyLbqYw
2009 2010 Nissan Altima S Sedan Front Driver's & Passenger Leather Bucket Seats	$854.95	https://www.ebay.com/itm/234761659843?hash=item36a8e2a5c3:g:Ew0AAOSwWdhjYVuP&itmprp=enc%3AAQAJAAAA0P60PMOuEL58rwoIcHHfOUO%2Bp5PQ2tYY1sm3aum5FyW5qlmZL0Fma97xB5Hs1PNylxtMzL3gKGln77xbOzGY4sfn3pZx6FTZ9grqTxFjX3fOiRdY45xXKM0UDNi21KAMZEUi5%2FnF97xJLHDXuCPlNHO5pdYUJdl6eUOqjsTk0C%2BccuDM6vdTaVwBOKyGq7QODx%2FozMNjGR3sV%2FPGDLX7wMsd6nqbOLd4TavIw%2FBmq1ANVRpZuYVKe6mVyJ09X%2Fp6lAeeisfwOF5DKT2yD%2FPfbw0%3D%7Ctkp%3ABk9SR7LiyLbqYw
2010 NISSAN ALTIMA 2.5 Engine Motor Assy 77156 Miles QR25DE No Core Charge	$550.00	https://www.ebay.com/itm/235360384573?hash=item36cc92763d:g:3s4AAOSwUuhiQwKc&itmprp=enc%3AAQAJAAAA0GwhbJII5v8iXSWDgG1uRJJL6d4vag8Gs%2FKSVVvziuGRujgsQm2RfeY%2FxvvPVYMSn6uC81wHCjpdd49%2BxcVbddU1iStoIgM2GLdIsCtV2TMU2qJkt2QrfwwRoSTEqYtugd9YCjdR1hew6QnkmecqTS6voyzTcRaj1GS3HoQ5hj85T6AOpUv%2FLbwqK1m4cs6nNcnmYJLV207NO0aqndwHOCg5Tk8AbABZ1h0ETvhcHZh986W3xtHxjh5XPuVVijOBJPNaGwaImgKt4ITqc3K4jS8%3D%7Ctkp%3ABk9SR7LiyLbqYw
Used Automatic Transmission Assembly fits: 2010 Nissan Altima AT CVT 2.5L 4 cyli	$713.00	https://www.ebay.com/itm/166625677749?epid=1311269621&hash=item26cbaa11b5:g:X9MAAOSw-GBl4prJ&itmprp=enc%3AAQAJAAAA8Mzyg9DsjknaUqQgEf3lnvq4w%2FfuFZNNtXePP%2BuZGqkXfwZ841YtogNMna4U2NX4ewS4nRA%2FucqbL0Q%2B4Oe11r6rNs4G%2B7sNJzcOPjyGr%2BCF5YpMZcpDW9VotIGzFZaBMsz9AX48Lrp4nBpTJiQs1fDObz5KBBp3aWNu99RSzW--sKJxTnAbRcIXar4mv7%2BWe3%2BSvFKqEFB5okP%2FN%2BkFYvgUAWBGo8zGM82kQ5wkYLb6tWAIEIc8I9Sex8GNSnQzYn%2Fez5kplrRcBWUEDJAGZg6UoTYrBtcNq0hSy%2Bg2dSqSMWpwP%2BCQfProDKcd%2B1ey6g%3D%3D%7Ctkp%3ABk9SR7TiyLbqYw
2010 Nissan Altima 2.5L Engine Motor 4cyl OEM 95K Miles (LKQ~353122660)	$691.43	https://www.ebay.com/itm/196322775523?hash=item2db5bfd1e3:g:RIwAAOSwPM1mCiua&itmprp=enc%3AAQAJAAAA0BYusR2aYyFp2pg89N0obUjNLo7KSKTwmqsp3WeeYLetyh1H7SwgxzZxH11eY%2FmEZgCpgvmOE98kODQWx8ACE%2FuQc8g2cBVmwych%2FYpPI3WYq5Lx5H%2B9Oy%2BpFCPE2Fjv26LFsUn4SY%2BhZVLMSdqszf3DZ1%2FYK9CRJb9v9StkD6TcpvGm7sPpigYSqqmb9VJcQrEOZPIXpMkJe%2BhNxKaKVbWlC7vYz0a1Tlb0V9P9OcfOdxKhEqWVkFk2JQ1KPI4SrLwiWISgtqTb4WyJ3PViN7k%3D%7Ctkp%3ABk9SR7TiyLbqYw
Used Engine Assembly fits: 2010 Nissan Altima 2.5L VIN A 4th digit QR25	$564.98	https://www.ebay.com/itm/364533026083?hash=item54dfdc8d23:g:lZ0AAOSwjcFlLVjc&itmprp=enc%3AAQAJAAAA8BkOxkD%2Bf4t3u8X%2FDu8u2a7lkF17bGL4oJdc5iz6mgWW2d2t8GPTs8F%2FwK78QgRo%2BrJJpniZdLo0NLmIZrGyAhXRpCmIfvrEw0ptgwT7qgtZtOdMHFd0sSctugMYNoEdvvoSWI0LUNj4AP4QapZJsjyX6Jh3p3g87%2ByCjycIsI%2FHUFG%2FJ%2Br%2BSqQnYikjKmNPPnPQA7oRKVrGfbUYfdAHH5b3kxiL0VuwdHov2nOFDFbfqPEjv%2B4EWsuHjbwryqGT2dUqgCOxhVEz9a3eIcoDa4WNyjk63VBU%2FGlDk%2B%2F3xKC%2FSRe%2Bbf%2B6ZK7SCE%2BIoIi4WQ%3D%3D%7Ctkp%3ABk9SR7TiyLbqYw
Used Front Frame Crossmember fits: 2010 Nissan Altima Front suspension 2.5L 4 cy	$325.00	https://www.ebay.com/itm/285571152392?epid=1611149782&hash=item427d5dfa08:g:yc8AAOSwFThlXgOT&itmprp=enc%3AAQAJAAAA0D%2BFVuCRXkfYbjTzZjHajsN4k5BEyfL9uCwcdcq4Bfw6RqEN0qa8CgnPV57xs2PHx2t25i0%2FCmfjGuMH1xCjm5YxO7fKqyBMl53GuTwx%2FNI7iP%2FNr13EF%2Bn%2BTdtzCgVq0AQgaWSzq%2FPg6%2Fw8vYnuvDXOsyK7RRZxFkk5apW%2FcfKCCqcneAEI1oPuCVh5sD6g5HLhzBunF4CWAfPsZ2Do7qFYCOYPFg0boiQ%2FN3ee9OkYAO5iOax%2B2hpPsTkWtKCYgW2RRL4fDZ3EeIKE1AGVSgQ%3D%7Ctkp%3ABk9SR7TiyLbqYw
2010 Nissan Altima FWD Rear Suspension Crossmember OEM 62K Miles (LKQ~360885728)	$305.55	https://www.ebay.com/itm/364485946168?hash=item54dd0e2b38:g:XFkAAOSw6eBltZw4&itmprp=enc%3AAQAJAAAA0Kr3%2Bjo4QgRdA6LlqBgV62jOItW73NUnINc23gSh2xx4Foe7clXq6e%2FfjZmstscigsMXDCx8GApL9PeQ4b4MXMglzEUeI7bRCbJDr1BUZWFs87gYsyA%2FNHUL9Mg8XSdaJMh5hT9lGSMf0xkvhQgObPDNytKufZRvFTRYyl51zHMAhX2Q281UUF6n8JygqWvoJkCaL2SoGNd5WVaFY0DhloEqhAy5cwFDsjPNiZb4VOEFh2dJbSQfNGr%2FX%2FZTnMdmYziTZN0AQir1VhOnaMW%2FJrk%3D%7Ctkp%3ABk9SR7TiyLbqYw
Aftermarket DAI Set Of 4 16 X 7 Alloy Wheel Rims From 2010 Nissan Altima	$304.04	https://www.ebay.com/itm/364831208569?hash=item54f1a27479:g:VcMAAOSws7ZmE2A5&itmprp=enc%3AAQAJAAAA0I%2BZGps7BTins%2FZ3DmU51OKwavSx9f7FDSwzAOn6kVayCVYFiQIpu3dRz6Zbxhq11NAwhmrd3%2BhGJvegHXdlYo%2FQM7s6ZgSSiq1j6kH8AFFx7QjvgXUjgYrmXhKKxrj9bauJXxLLSIUW%2F16NOlNIEkEJg50NK%2BYEkra0TsOGt1gs4vfqAw8GZV%2B5mY%2BqAgHE0lAe2wJDfxkJjwrL7ibzFtk21Si13%2BESRIzeiyR9ESkAy28yUgBzUQay7nDQ4AXxMonQTqJHZy8VXyfPT5M7ugs%3D%7Ctkp%3ABk9SR7TiyLbqYw
Front Rear Disc Rotors Calipers Brake Pads for 2007 2008 2009 2010 Nissan Altima	$295.02	https://www.ebay.com/itm/165267631876?hash=item267ab7ef04:g:~B4AAOSw3XVjR25B&itmprp=enc%3AAQAJAAAA0GWcM0mJN4%2BIIsslKDevhadwFHuecsm6TNqY9F9x2mE6tcxQd40bQkt3IArY8zTipeHD3jzZ0wCXiixqAOQuCpuU2ibQh05w8v6KCf3r%2FI33bTfPGd5hPxo35%2BFmau7YEebTd4bMI4y1m38YDbS3UXJxM1gq5yTcSRBHzpaKwNwjy3pcVIKORtAruXpZw9quaylu%2FC6LxfmtZFl3MfFrVFLaXy0Ou%2BvCUi7sn37b2%2BFT%2FJnQWCT75kvPh%2FaUAId6ngU4JsNmq5KS6BkxvVKU38Y%3D%7Ctkp%3ABk9SR7TiyLbqYw
Front Catalytic Converter For 2007-2012 Nissan Altima 2.5L 5 Year Warranty	$279.00	https://www.ebay.com/itm/315116818199?hash=item495e6d0f17:g:gW4AAOSwk5plsLla&itmprp=enc%3AAQAJAAAA8JncBZxU39yjWPblDVLymBS0WHRqSeCHTECJqsk33HaRv8g4Cx1Tt4HEM60PztiCDaBPBeAGgMlLVMkQpIGo8Dc8hzLw%2BZDTlYvkCS9MbTlf6cNMoQXtcWvh4QBnB8lhRWJDyrc2VJsj8bHloUzhYDyYZhDZRp1Q1pyjsaHgQNC9%2FzhvvoMMvzFo%2F9pZk9nTzEztlspbkjh%2FTYCBQSu6C60bQ22X8rWg1R3yx0kFRZ8cEvHrdRXh7h2%2FJAKbz0AD%2Bh9%2BtIQfT%2FIA0Dmd9xYK2sm6uNLTzgj69o%2B7KGyUfu2YPZ6Zljra3DkxRvQr7Lh3EQ%3D%3D%7Ctkp%3ABk9SR7TiyLbqYw
2010 NISSAN ALTIMA 2.5L OEM ECM MEC112-011 BCM Key Reader Module Push Start FOB	$249.99	https://www.ebay.com/itm/266505140697?hash=item3e0cf1b9d9:g:0wgAAOSw1vtlUVMh&itmprp=enc%3AAQAJAAAA8DQ5OnkDnNPYnMhjBDIilFbd1tnQ%2Be8iIFZob3%2Bd5NukK3HrmB78yQGPgg9WuKhgJYf9aI9W%2B4sMnrL5%2FEhhCugL9nAJIasBmZUIVZKJjDxyommfqimG2fUujtzhDjMPWKZuTuycm%2BE%2BQ4FeIodnZQvo04PZSYo0YUwRuKP1O6TRC1ChXXLeFwqIkqlY3eTeYensLPkQGjyRXl%2FivFRxJnh4lsCxdwOlQ1svqfTlOdDBzB1HmzspymbZcvoukzum1jgZEch%2Fglo1svKiga62ucLBx5u2acMAueeYLt4AtRCkWWKz7GJLVwKE2Gn8bP8S7Q%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
A/C Compressor-SL Valeo 10000658 fits 2010 Nissan Altima 2.5L-L4	$212.50	https://www.ebay.com/itm/285318085476?epid=115356639&hash=item426e487b64:g:N58AAOSwQeFisubb&itmprp=enc%3AAQAJAAAA8CcgFuMxaW2Qile5ITzMV%2Fh3R40KIUZzqOsX3urRA3sH8STo3M%2BS3KyVlAyR2n3xiagZKTR0G1cgnuxZcxPgEhVA%2FBZG%2BHh8MUuFqU3Q2586DlJrIkvSyatvihtwF3ce7QZejaqDrtY7rPzStH0q7c4W0SwOB9v3w7ZQEH%2FGYElP%2BaOb5mSPkCvCI6PnAjh6fbZg1g6OTy403r5ArMdqu0FWwWVf8cyJWD%2BhGSjZ4p8hCEqUZGlovH9CPbfLcfsC%2FKEJOS0rsBwB4ZR4ogHwt19Qji7gPofzOPchd%2BWb6wZvcCTcNwhaVWfNDK5dk%2Bm%2BlA%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
Rear Catalytic Converter For 2007-2018 Nissan Altima 2.5L 5 Year Warranty	$226.00	https://www.ebay.com/itm/315116990318?hash=item495e6faf6e:g:xwcAAOSwNUllsNDF&itmprp=enc%3AAQAJAAAA8IGc03h0XrNGjAKyxKWwS34K4SXwKCAZDRbbgpUQoTkoWTcTqDBdnFvRea5xza%2BJD8%2BC2LiQE7c3t5IHcwi8A%2BFOrwNd8LCq%2BpTcySHHGUgYpCIpS9%2B%2BIbmLvLd4YUZkmjb%2BSQdzqkAGwQrZXusKHiwbCnvQdxAaTuQ8m30AunV7jZm2%2BGJeRRyo7M3rl7OVk62o6%2Bc9smhKHQwSSPhVtJ%2BGV%2F6DlkqRRRhgE2zsbzk13XnFW4BC0wuJA4KHc7O4EmWYbGCf4pH%2BgGa3fXbFzU0OkPM7kyXXLPMe0zrSsjDpd5eSkzqN7FdjbjeQiIvOKg%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
Ignition Coils Spark Plugs Valve Cover & Filters Fits Nissan Altima 2.5L 2007-12	$198.00	https://www.ebay.com/itm/275914601289?hash=item403dcab349:g:KVMAAOSwRgBkky5E&itmprp=enc%3AAQAJAAAA8EcwF3KHZzjhWf4PzAdIUsjkx1730cV%2B%2B852gJUEMK1IEYFr5rtuquo62HJYI7iIF4qTCIWIGkvaQpLmr29AMUaWekNw0wp2yu9En2FEUBFxJqLx%2B6Yy1QEfRyAdMKQuvs6OqGyGqBgTXppKTvfP5T3lcj4zS2Kdf674TWqSsW7HtClsA6030ZNhqrLleYua9A2XXoWQeQh7Zh6BGF2hM2uLAeOKKSGFU1ijYrkzRiaiPv%2FPPTfidAbhnYN7KQSMUPeGMSxJdxB9EKCmOeHdvrZ%2BDTThu2HQAuqahTM%2BfKux5nUUysYgfShqq47d5h4i2g%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
OE Front CV Axles For 2007-2012 Nissan Altima Manual Trans. Lifetime Warranty	$191.88	https://www.ebay.com/itm/385975833570?hash=item59ddf3d3e2:g:Vc4AAOSw3qVk3JhY&itmprp=enc%3AAQAJAAAA0NpmgFLJS4NqbSle46YH0yl35gu%2BWoNucyFOGv8RFs9nF1%2FTskcyWvnCcIPOM9tNgYjMIjFJgFHd84Y%2BI%2ByMqM2gxBtnpLHQNNSp2uF9nkZLQAIQrkI1RFfeQXlEiWCW0YWeN4KD11xyF9sljv94zXUMaUsG4%2Fh7yufPZ5dzyO3YJfco1XUgdp2ep1S2mTzOQoKiWKegHmlMlawtefLZyNLGBSHBPxG1tDtpEmD7SGZh%2FD1CSR2CTUT65wRSJo86O7tLJn4c3ibHyci9ivX7wJI%3D%7Ctkp%3ABk9SR7biyLbqYw
Front Drilled Rotors Calipers + Ceramic Brake Pads for 2007 - 2010 Nissan Altima	$183.03	https://www.ebay.com/itm/165220893783?hash=item2677eec457:g:0acAAOSwVOZi3jho&itmprp=enc%3AAQAJAAAA8HN1bglEATueZYzqmH7f0wbvCM%2BDmEpwZOz5egq3NAZZ%2FS8bvgA4%2BpKe2qmxUP6PoISNtdH2r0dMkEGtJ1%2FgmFmbmnzcVcdMYj%2B4ni%2BFh5mlqXi%2FMBbTrb7s2GJa890NFfnpGZBlIknHH8my1e%2BCYcpUcahfEjKTGdzehxG7DX6QGbB0OCMlhuX%2F6eQZAj4llOOZbfQAJULP9xNXqjJXoa5yl%2FcmQQoTPL0q464ds737FxIpyq4UNPsWdCmmeq0Pjnygi1gn960Ae0ZDNRosWzLbIvFCHkIVnFjnbr7VaEHDwGFS1oKqVBezcYlcK9ZDmg%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
Ignition Coils Spark Plugs Valve Cover & Filters For Nissan Altima 2.5L 2007-12	$183.00	https://www.ebay.com/itm/204613525551?hash=item2fa3eaa02f:g:EKAAAOSwjhBl0qDD&itmprp=enc%3AAQAJAAAA8IKwcQTkRy5fotuynw9zHK9Icvejej--WS2kQHSVra36mpEikt%2BV6Vglv4derNxtRfWwZJCR7tSM6yhmhy5M%2FJFb4K3ld%2B9E3gbpiTgre93CzARd%2BGGp2iIl%2FvUCd9cB432uyzX%2Fl9wcq3rdhpj0DW4YuWYIGqgwJDK%2BkUShEyE2wBbB50Ebi9B04BbMBVk6QrOvE%2BbRM6ZBOhd3LA9o4Ds16Ja0rce1X%2F3bWNKArLka6pGKltXZOHfgGYniPUyZ5sIBuNNF2YEnC9C6jr3WdlSN%2Fz1m1yzvrXu555vwWI4SoWR2KO8ALkapSY%2B0VqQWGg%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
2010 NISSAN ALTIMA YEAR SPECIFIC SUNROOF GLASS 2 DOOR COUPE OEM FACTORY FRE SHIP	$182.00	https://www.ebay.com/itm/364479721464?hash=item54dcaf2ff8:g:PusAAOSwnZllA0bz&itmprp=enc%3AAQAJAAAA0DMAvz4VsO0LqnoI454qisjEsEqzdcvgEkGWvvR0ajNEHHPdtlkyYJuVah5B49WmK2NieTtbklNdlN8ka%2FFb2Hkrq3YY1VOCjwTJXpgP8hmMZuhmH1n%2Fuq8bx1yiz0uBhFPH92SiE2YjrCuLIKs0E49LoZkoLmv%2FWQrK4bPN3KebWppz7bgSlJ3S2zOHAL9ksDGVFLSbxVvcW7Y50Yt7U8%2B7VePzxPjEjJ0h%2BytppwUlcA%2BkhRdzmJ05qDj3L6H7tq0F4b6RnNQ7Oj2ipAK2XfE%3D%7Ctkp%3ABk9SR7biyLbqYw
OE Front CV Axles For 2007-2013 Nissan Altima Manual Trans. Lifetime Warranty	$176.00	https://www.ebay.com/itm/385975057796?hash=item59dde7fd84:g:XMEAAOSwTI9k3HIS&itmprp=enc%3AAQAJAAAA8OgDdW%2BDINyJ5Odyn%2FLccBZRjaFM3VfHRNossvJwyr6VNChebA%2BaMy5dp8aZclVFD1RNvRE0ThlNO5%2BR%2FZ1ZLJlvRJFYfjzyunF8ZxwCqAadHmD1Q05fGFDuPzoedMb1BWCJO1Izso3xdq9eBrXbE8HBbFHZlXmCtJT1x3CmXErZyYKBgYuDDARJonEQsrvT7LRe7nJ6gj1wRsh03Jm78UDyPVpffsm1sGRdXeWKdmNHDp1zHkkKfmtE78UynGdPJKcsQ7%2Fz9vtbktvqiBhzX%2FT%2BwD4ou5A5v5onLnTA1Lms9k%2FrvYHVCLxH76FzmR%2BgUQ%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
Front CV Axle For 2007-2013 Nissan Altima  Automatic CVT trans Lifetime Warranty	$174.00	https://www.ebay.com/itm/385974662962?hash=item59dde1f732:g:cK4AAOSw5hJk3F0z&itmprp=enc%3AAQAJAAAA8NSR9%2BQC4Rgs14xH%2FIu5d4S1ANnR%2BtawgMUBnkRooxtaphqLLLBH%2FHH5lIMxZ31BY6Y1YNy86rYefCJ9wdgmM%2BZCKD48liViHDD0fyqXHch0zjBuNTHmaAPERtRzwlBXNkl0NrWSDuxGPNeFV2Bi3oS578SSfeNpqhPDOvUtvpW7b6tqT1dnZlmjtfv6RCNn04Fe4jwcAiB6%2BopDMdFcvNBhFVXeNJr9%2BcHQ8gulqZeLgPhyBlXHi56RrNgzEmOJIh7Caf8kjEPDHe9ODp9%2Fdjj06T3%2FdvTcMsPbTCTuU5C%2BtsZAwAHD37fRm3xrqlCzwg%3D%3D%7Ctkp%3ABk9SR7biyLbqYw
